date,screen,fill_rate
2025-12-09,Akureyri #1,0.9925953960648147
2025-12-09,Akureyri #2,0.8689979970833334
2025-12-09,Austurstræti,0.125
2025-12-09,Borgartún,0.9461111333333333
2025-12-09,Breiðholt #1,0.7834433609259259
2025-12-09,Breiðholt #2,0.9611072278240739
2025-12-09,Egilshöll #1,0.9790785258796296
2025-12-09,Egilshöll #2,0.45759539606481475
2025-12-09,Einhella,0.4803928983333333
2025-12-09,Fjarðarhraun,0.3333333333333333
2025-12-09,Frumherji - Reykjanesbær,0.10003333333333334
2025-12-09,Frumherji - Selfoss,0.3333333333333333
2025-12-09,Glerártorg #1,0.9034812634722221
2025-12-09,Glerártorg #2,0.7034812634722222
2025-12-09,Grandi,0.949253152962963
2025-12-09,Hafnartorg #1 Inngangur,0.6770833333333334
2025-12-09,Hafnartorg #2 Lengja,0.34374999999999994
2025-12-09,Hafnartorg #3 Greiðsluvél,0.42708333333333326
2025-12-09,Hafnartorg #4 Kubbur,0.34374999999999994
2025-12-09,Hagasmári,0.5435574476388888
2025-12-09,Hæðasmári #1,0.5582450119907407
2025-12-09,Hæðasmári Standur - Portrait,0.16666666666666666
2025-12-09,Höfðabakki #1,0.7683333333333333
2025-12-09,Höfðabakki #2,0.44444446666666665
2025-12-09,Kaplakriki #1,0.7571494301851852
2025-12-09,Kaplakriki #2,0.7534861481944445
2025-12-09,Kaplakriki #3,0.7826685521296297
2025-12-09,Litlatún #1,0.8666666666666666
2025-12-09,Lyfjaval - Suðurfell,0.13333333333333333
2025-12-09,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2025-12-09,Njarðarbraut #1,0.35546280157407406
2025-12-09,Njarðarbraut #2,0.26280317569444445
2025-12-09,Selfoss #1,0.50420564125
2025-12-09,Selfoss #2,0.3015645049537037
2025-12-09,Smáratorg #1,0.4333333333333333
2025-12-09,Smáratorg #2,0.16666666666666666
2025-12-09,Sæbraut - Holtagarðar,0.13333333333333333
2025-12-09,Sæbraut - Sundaborg,0.31111113333333335
2025-12-09,Vatnsendahvarf #1,0.6323919333333333
2025-12-09,Vestmannaeyjar,0.25
2025-12-09,Vesturlandsvegur #1,0.9567875605555554
2025-12-09,Vesturlandsvegur #2,0.7592620627314814
