date,screen,fill_rate
2025-12-28,Akureyri #1,0.6295165613425926
2025-12-28,Akureyri #2,0.30166666666666664
2025-12-28,Austurstræti,0.125
2025-12-28,Borgartún,0.3521832280092592
2025-12-28,Breiðholt #1,0.43228788958333325
2025-12-28,Breiðholt #2,0.2296870363425926
2025-12-28,Egilshöll #1,0.4468702643518518
2025-12-28,Egilshöll #2,0.23673084384259258
2025-12-28,Einhella,0.3683333333333333
2025-12-28,Fjarðarhraun,0.2
2025-12-28,Frumherji - Reykjanesbær,0.3000333333333333
2025-12-28,Frumherji - Selfoss,0.39999999999999997
2025-12-28,Glerártorg #1,0.5055340875462963
2025-12-28,Glerártorg #2,0.7388674208796295
2025-12-28,Grandi,0.6123333333333334
2025-12-28,Hafnartorg #1 Inngangur,0.8159722500000001
2025-12-28,Hafnartorg #2 Lengja,0.7326389166666667
2025-12-28,Hafnartorg #3 Greiðsluvél,0.7326389166666667
2025-12-28,Hafnartorg #4 Kubbur,0.6493055833333333
2025-12-28,Hagasmári,0.34315345013888887
2025-12-28,Hæðasmári #1,0.5333333333333333
2025-12-28,Hæðasmári Standur - Portrait,0.1
2025-12-28,Höfðabakki #1,0.23500000000000001
2025-12-28,Höfðabakki #2,0.1838498946759259
2025-12-28,Kaplakriki #1,0.5208467561111111
2025-12-28,Kaplakriki #2,0.7587816682407406
2025-12-28,Kaplakriki #3,0.42375823041666655
2025-12-28,Litlatún #1,0.8403771408333333
2025-12-28,Lyfjaval - Suðurfell,0.3333333333333333
2025-12-28,Lyfjaval - Vesturlandsvegur,0.4666666666666666
2025-12-28,Njarðarbraut #1,0.3683333333333333
2025-12-28,Njarðarbraut #2,0.37884283486111103
2025-12-28,Selfoss #1,0.37687275384259256
2025-12-28,Selfoss #2,0.2368656940277778
2025-12-28,Smáratorg #1,0.19999999999999998
2025-12-28,Smáratorg #2,0.26666666666666666
2025-12-28,Sæbraut - Holtagarðar,0.26666666666666666
2025-12-28,Sæbraut - Sundaborg,0.2768060871759259
2025-12-28,Vatnsendahvarf #1,0
2025-12-28,Vestmannaeyjar,0.375
2025-12-28,Vesturlandsvegur #1,0.5414931235185185
2025-12-28,Vesturlandsvegur #2,0.49164923777777775
