date,screen,fill_rate
2025-12-22,Akureyri #1,0.8857945764814814
2025-12-22,Akureyri #2,0.4899395468055555
2025-12-22,Austurstræti,0.625
2025-12-22,Borgartún,0.9388773038888888
2025-12-22,Breiðholt #1,0.6193845694907407
2025-12-22,Breiðholt #2,0.8305363142129629
2025-12-22,Egilshöll #1,0.9999305555555554
2025-12-22,Egilshöll #2,0.1653464650925926
2025-12-22,Einhella,0.43499999999999994
2025-12-22,Fjarðarhraun,0.5651898491203704
2025-12-22,Frumherji - Reykjanesbær,0.1667
2025-12-22,Frumherji - Selfoss,0.3333333333333333
2025-12-22,Glerártorg #1,0.6032664393981482
2025-12-22,Glerártorg #2,0.6032664393981482
2025-12-22,Grandi,0.964670139398148
2025-12-22,Hafnartorg #1 Inngangur,0.9270833333333335
2025-12-22,Hafnartorg #2 Lengja,0.9270833333333335
2025-12-22,Hafnartorg #3 Greiðsluvél,0.9270833333333335
2025-12-22,Hafnartorg #4 Kubbur,0.9270833333333335
2025-12-22,Hagasmári,0.4764870721759259
2025-12-22,Hæðasmári #1,0.4666666666666666
2025-12-22,Hæðasmári Standur - Portrait,0.03333333333333333
2025-12-22,Höfðabakki #1,0.5016666666666666
2025-12-22,Höfðabakki #2,0.41746124314814814
2025-12-22,Kaplakriki #1,0.9381283246296296
2025-12-22,Kaplakriki #2,0.9961823274074072
2025-12-22,Kaplakriki #3,0.9690519749537037
2025-12-22,Litlatún #1,0.8726157991203702
2025-12-22,Lyfjaval - Suðurfell,0.2
2025-12-22,Lyfjaval - Vesturlandsvegur,0.3333333333333333
2025-12-22,Njarðarbraut #1,0.5232728801388888
2025-12-22,Njarðarbraut #2,0.43099338990740743
2025-12-22,Selfoss #1,0.6783294521296296
2025-12-22,Selfoss #2,0.29821960152777777
2025-12-22,Smáratorg #1,0.6666666666666666
2025-12-22,Smáratorg #2,0.4666666666666666
2025-12-22,Sæbraut - Holtagarðar,0.26666666666666666
2025-12-22,Sæbraut - Sundaborg,0.6174612431481481
2025-12-22,Vatnsendahvarf #1,0.6490302933333333
2025-12-22,Vestmannaeyjar,0.3180811875
2025-12-22,Vesturlandsvegur #1,0.9999999909259258
2025-12-22,Vesturlandsvegur #2,0.5003464650925926
