date,screen,fill_rate
2025-12-24,Akureyri #1,0.5516605547685184
2025-12-24,Akureyri #2,0.26833333333333337
2025-12-24,Austurstræti,0.25
2025-12-24,Borgartún,0.11832722143518519
2025-12-24,Breiðholt #1,0.26526930944444443
2025-12-24,Breiðholt #2,0.26673015912037035
2025-12-24,Egilshöll #1,0.3646677474537037
2025-12-24,Egilshöll #2,0.2633671001388889
2025-12-24,Einhella,0.30166666666666664
2025-12-24,Fjarðarhraun,0.14391474777777777
2025-12-24,Frumherji - Reykjanesbær,0.1667
2025-12-24,Frumherji - Selfoss,0.3333333333333333
2025-12-24,Glerártorg #1,0.3369577484259259
2025-12-24,Glerártorg #2,0.6036244150925926
2025-12-24,Grandi,0.5421068094907407
2025-12-24,Hafnartorg #1 Inngangur,0.7326389166666667
2025-12-24,Hafnartorg #2 Lengja,0.7326389166666667
2025-12-24,Hafnartorg #3 Greiðsluvél,0.6493055833333333
2025-12-24,Hafnartorg #4 Kubbur,0.56597225
2025-12-24,Hagasmári,0.20982026115740743
2025-12-24,Hæðasmári #1,0.39999999999999997
2025-12-24,Hæðasmári Standur - Portrait,0.03333333333333333
2025-12-24,Höfðabakki #1,0.10166666666666667
2025-12-24,Höfðabakki #2,0.14999388810185185
2025-12-24,Kaplakriki #1,0.5373188198148147
2025-12-24,Kaplakriki #2,0.5961823274074073
2025-12-24,Kaplakriki #3,0.2719124865277778
2025-12-24,Litlatún #1,0.4666666666666666
2025-12-24,Lyfjaval - Suðurfell,0.2
2025-12-24,Lyfjaval - Vesturlandsvegur,0.3333333333333333
2025-12-24,Njarðarbraut #1,0.135
2025-12-24,Njarðarbraut #2,0.23250432416666664
2025-12-24,Selfoss #1,0.36285593624999996
2025-12-24,Selfoss #2,0.15358957638888887
2025-12-24,Smáratorg #1,0.16666666666666666
2025-12-24,Smáratorg #2,0.16666666666666666
2025-12-24,Sæbraut - Holtagarðar,0.13333333333333333
2025-12-24,Sæbraut - Sundaborg,0.34999388810185184
2025-12-24,Vatnsendahvarf #1,0
2025-12-24,Vestmannaeyjar,0.25
2025-12-24,Vesturlandsvegur #1,0.5744759661111111
2025-12-24,Vesturlandsvegur #2,0.2911487446759259
