date,screen,fill_rate
2025-12-13,Akureyri #1,0.635
2025-12-13,Akureyri #2,0.7397379481018519
2025-12-13,Austurstræti,0.5
2025-12-13,Borgartún,0.9461111333333333
2025-12-13,Breiðholt #1,0.5592121624074073
2025-12-13,Breiðholt #2,0.34790607300925924
2025-12-13,Egilshöll #1,0.9766165809259258
2025-12-13,Egilshöll #2,0.257080364212963
2025-12-13,Einhella,0.4081859719907407
2025-12-13,Fjarðarhraun,0.4666666666666666
2025-12-13,Frumherji - Reykjanesbær,0.10003333333333334
2025-12-13,Frumherji - Selfoss,0.4666666666666666
2025-12-13,Glerártorg #1,0.6368742060185185
2025-12-13,Glerártorg #2,0.5035408726851851
2025-12-13,Grandi,0.9750488047685184
2025-12-13,Hafnartorg #1 Inngangur,0.5104166666666666
2025-12-13,Hafnartorg #2 Lengja,0.42708333333333326
2025-12-13,Hafnartorg #3 Greiðsluvél,0.42708333333333326
2025-12-13,Hafnartorg #4 Kubbur,0.34374999999999994
2025-12-13,Hagasmári,0.5431565812962963
2025-12-13,Hæðasmári #1,0.6
2025-12-13,Hæðasmári Standur - Portrait,0.1
2025-12-13,Höfðabakki #1,0.7683333333333333
2025-12-13,Höfðabakki #2,0.3923505396759259
2025-12-13,Kaplakriki #1,0.804440247962963
2025-12-13,Kaplakriki #2,0.8626285472685183
2025-12-13,Kaplakriki #3,0.7827088163888889
2025-12-13,Litlatún #1,0.9999999999999999
2025-12-13,Lyfjaval - Suðurfell,0.2
2025-12-13,Lyfjaval - Vesturlandsvegur,0.3333333333333333
2025-12-13,Njarðarbraut #1,0.32213837365740744
2025-12-13,Njarðarbraut #2,0.20949419620370371
2025-12-13,Selfoss #1,0.7708951484259259
2025-12-13,Selfoss #2,0.3409214565277777
2025-12-13,Smáratorg #1,0.4333333333333333
2025-12-13,Smáratorg #2,0.23333333333333334
2025-12-13,Sæbraut - Holtagarðar,0.26666666666666666
2025-12-13,Sæbraut - Sundaborg,0.31111113333333335
2025-12-13,Vatnsendahvarf #1,0.4127778
2025-12-13,Vestmannaeyjar,0.3795406875
2025-12-13,Vesturlandsvegur #1,0.9915094942592592
2025-12-13,Vesturlandsvegur #2,0.6495727396759259
