date,screen,fill_rate
2026-09-06,Akureyri #1,0.44166666666666665
2026-09-06,Akureyri #2,0.135
2026-09-06,Austurstræti,0
2026-09-06,Borgartún,0.575
2026-09-06,Breiðholt #1,0.30833333333333335
2026-09-06,Breiðholt #2,0.13333333333333333
2026-09-06,Egilshöll #1,0.2733333333333333
2026-09-06,Egilshöll #2,0.06666666666666667
2026-09-06,Einhella,0.23500000000000001
2026-09-06,Fjarðarhraun,0.06666666666666667
2026-09-06,Frumherji - Reykjanesbær,0.3000333333333333
2026-09-06,Frumherji - Selfoss,0.16666666666666666
2026-09-06,Glerártorg #1,0.6083333333333333
2026-09-06,Glerártorg #2,0.5333333333333333
2026-09-06,Grandi,0.635
2026-09-06,Hafnartorg #1 Inngangur,0.5104166666666666
2026-09-06,Hafnartorg #2 Lengja,0.5104166666666666
2026-09-06,Hafnartorg #3 Greiðsluvél,0.41666666666666663
2026-09-06,Hafnartorg #4 Kubbur,0.5104166666666666
2026-09-06,Hagasmári,0.13333333333333333
2026-09-06,Hæðasmári #1,0.4666666666666666
2026-09-06,Hæðasmári Standur - Portrait,0.1
2026-09-06,Höfðabakki #1,0.43499999999999994
2026-09-06,Höfðabakki #2,0.2733333333333333
2026-09-06,Kaplakriki #1,0.26833333333333337
2026-09-06,Kaplakriki #2,0.6333333333333333
2026-09-06,Kaplakriki #3,0.24166666666666667
2026-09-06,Litlatún #1,0.5333333333333333
2026-09-06,Lyfjaval - Suðurfell,0.13333333333333333
2026-09-06,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-09-06,Njarðarbraut #1,0.7683333333333333
2026-09-06,Njarðarbraut #2,0.7016666666666667
2026-09-06,Selfoss #1,0.5683333333333334
2026-09-06,Selfoss #2,0.575
2026-09-06,Smáratorg #1,0.23333333333333334
2026-09-06,Smáratorg #2,0.1
2026-09-06,Sæbraut - Holtagarðar,0
2026-09-06,Sæbraut - Sundaborg,0
2026-09-06,Vatnsendahvarf #1,0
2026-09-06,Vestmannaeyjar,0.3333333333333333
2026-09-06,Vesturlandsvegur #1,0.575
2026-09-06,Vesturlandsvegur #2,0.30166666666666664
