date,screen,fill_rate
2026-09-11,Akureyri #1,0.8083333333333332
2026-09-11,Akureyri #2,0.30166666666666664
2026-09-11,Austurstræti,0
2026-09-11,Borgartún,0.8416666666666666
2026-09-11,Breiðholt #1,0.44166666666666665
2026-09-11,Breiðholt #2,0.39999999999999997
2026-09-11,Egilshöll #1,0.6066666666666666
2026-09-11,Egilshöll #2,0.13333333333333333
2026-09-11,Einhella,0.30166666666666664
2026-09-11,Fjarðarhraun,0.21773027875
2026-09-11,Frumherji - Reykjanesbær,0.1667
2026-09-11,Frumherji - Selfoss,0.23333333333333334
2026-09-11,Glerártorg #1,0.8749999999999999
2026-09-11,Glerártorg #2,0.5333333333333333
2026-09-11,Grandi,0.9999666666666666
2026-09-11,Hafnartorg #1 Inngangur,0.59375
2026-09-11,Hafnartorg #2 Lengja,0.42708333333333326
2026-09-11,Hafnartorg #3 Greiðsluvél,0.3333333333333333
2026-09-11,Hafnartorg #4 Kubbur,0.42708333333333326
2026-09-11,Hagasmári,0.6666666666666666
2026-09-11,Hæðasmári #1,0.7999999999999999
2026-09-11,Hæðasmári Standur - Portrait,0.1
2026-09-11,Höfðabakki #1,0.5683333333333334
2026-09-11,Höfðabakki #2,0.5399999999999999
2026-09-11,Kaplakriki #1,0.8193969454166666
2026-09-11,Kaplakriki #2,0.9666666666666666
2026-09-11,Kaplakriki #3,0.7927302787499999
2026-09-11,Litlatún #1,0.9510636120833332
2026-09-11,Lyfjaval - Suðurfell,0.13333333333333333
2026-09-11,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-09-11,Njarðarbraut #1,0.635
2026-09-11,Njarðarbraut #2,0.635
2026-09-11,Selfoss #1,0.9683333333333333
2026-09-11,Selfoss #2,0.7083333333333333
2026-09-11,Smáratorg #1,0.6333333333333333
2026-09-11,Smáratorg #2,0.16666666666666666
2026-09-11,Sæbraut - Holtagarðar,0.2
2026-09-11,Sæbraut - Sundaborg,0
2026-09-11,Vatnsendahvarf #1,0
2026-09-11,Vestmannaeyjar,0.39999999999999997
2026-09-11,Vesturlandsvegur #1,0.8749999999999999
2026-09-11,Vesturlandsvegur #2,0.5349999999999999
