date,screen,fill_rate
2026-09-10,Akureyri #1,0.619
2026-09-10,Akureyri #2,0.235
2026-09-10,Austurstræti,0
2026-09-10,Borgartún,0.769
2026-09-10,Breiðholt #1,0.4083333333333333
2026-09-10,Breiðholt #2,0.36066666666666664
2026-09-10,Egilshöll #1,0.7173333333333333
2026-09-10,Egilshöll #2,0.26666666666666666
2026-09-10,Einhella,0.23500000000000001
2026-09-10,Fjarðarhraun,0.12772587842592592
2026-09-10,Frumherji - Reykjanesbær,0.10003333333333334
2026-09-10,Frumherji - Selfoss,0.23333333333333334
2026-09-10,Glerártorg #1,0.9749999999999999
2026-09-10,Glerártorg #2,0.9106666666666666
2026-09-10,Grandi,0.9773
2026-09-10,Hafnartorg #1 Inngangur,0.59375
2026-09-10,Hafnartorg #2 Lengja,0.59375
2026-09-10,Hafnartorg #3 Greiðsluvél,0.49999999999999994
2026-09-10,Hafnartorg #4 Kubbur,0.59375
2026-09-10,Hagasmári,0.4666666666666666
2026-09-10,Hæðasmári #1,0.39999999999999997
2026-09-10,Hæðasmári Standur - Portrait,0.1
2026-09-10,Höfðabakki #1,0.5683333333333334
2026-09-10,Höfðabakki #2,0.5506666666666666
2026-09-10,Kaplakriki #1,0.9960592117592593
2026-09-10,Kaplakriki #2,0.95
2026-09-10,Kaplakriki #3,0.46939254509259254
2026-09-10,Litlatún #1,0.777725878425926
2026-09-10,Lyfjaval - Suðurfell,0.13333333333333333
2026-09-10,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-09-10,Njarðarbraut #1,0.5016666666666666
2026-09-10,Njarðarbraut #2,0.5289999999999999
2026-09-10,Selfoss #1,0.9683333333333333
2026-09-10,Selfoss #2,0.9083333333333332
2026-09-10,Smáratorg #1,0.44399999999999995
2026-09-10,Smáratorg #2,0.16666666666666666
2026-09-10,Sæbraut - Holtagarðar,0.11066666666666666
2026-09-10,Sæbraut - Sundaborg,0
2026-09-10,Vatnsendahvarf #1,0
2026-09-10,Vestmannaeyjar,0.3773333333333333
2026-09-10,Vesturlandsvegur #1,0.9189999999999999
2026-09-10,Vesturlandsvegur #2,0.7456666666666667
