date,screen,fill_rate
2026-04-03,Akureyri #1,0.8683333333333333
2026-04-03,Akureyri #2,0.5349999999999999
2026-04-03,Austurstræti,0
2026-04-03,Borgartún,0.635
2026-04-03,Breiðholt #1,0.46833333333333327
2026-04-03,Breiðholt #2,0.36666666666666664
2026-04-03,Egilshöll #1,0.6429055219444444
2026-04-03,Egilshöll #2,0.2
2026-04-03,Einhella,0.3683333333333333
2026-04-03,Fjarðarhraun,0.39999999999999997
2026-04-03,Frumherji - Reykjanesbær,0.10003333333333334
2026-04-03,Frumherji - Selfoss,0.2
2026-04-03,Glerártorg #1,0.8016666666666666
2026-04-03,Glerártorg #2,0.7666666666666666
2026-04-03,Grandi,0.7683333333333333
2026-04-03,Hafnartorg #1 Inngangur,0.42708333333333326
2026-04-03,Hafnartorg #2 Lengja,0.34374999999999994
2026-04-03,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-04-03,Hafnartorg #4 Kubbur,0.34374999999999994
2026-04-03,Hagasmári,0.2667
2026-04-03,Hæðasmári #1,0.4666666666666666
2026-04-03,Hæðasmári Standur - Portrait,0.03333333333333333
2026-04-03,Höfðabakki #1,0.5683333333333332
2026-04-03,Höfðabakki #2,0.27623885527777775
2026-04-03,Kaplakriki #1,0.8683333333333333
2026-04-03,Kaplakriki #2,0.8666999999999999
2026-04-03,Kaplakriki #3,0.4112388552777777
2026-04-03,Litlatún #1,0.8666999999999999
2026-04-03,Lyfjaval - Suðurfell,0.2
2026-04-03,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-04-03,Njarðarbraut #1,0.46833333333333327
2026-04-03,Njarðarbraut #2,0.335
2026-04-03,Selfoss #1,0.9349999999999999
2026-04-03,Selfoss #2,0.8683333333333333
2026-04-03,Smáratorg #1,0.6666666666666666
2026-04-03,Smáratorg #2,0.4666666666666666
2026-04-03,Sæbraut - Holtagarðar,0.06666666666666667
2026-04-03,Sæbraut - Sundaborg,0
2026-04-03,Vatnsendahvarf #1,0
2026-04-03,Vestmannaeyjar,0.6
2026-04-03,Vesturlandsvegur #1,0.9349999999999999
2026-04-03,Vesturlandsvegur #2,0.7016666666666667
