date,screen,fill_rate
2025-11-08,Akureyri #1,0.6016666666666666
2025-11-08,Akureyri #2,0.5544776693055554
2025-11-08,Austurstræti,0.25
2025-11-08,Borgartún,0.41265106907407406
2025-11-08,Breiðholt #1,0.27196344643518516
2025-11-08,Breiðholt #2,0.2876123775925926
2025-11-08,Egilshöll #1,0.8319812111574073
2025-11-08,Egilshöll #2,0.3906496002777778
2025-11-08,Einhella,0.30166666666666664
2025-11-08,Fjarðarhraun,0.17765106907407407
2025-11-08,Frumherji - Reykjanesbær,0.23336666666666667
2025-11-08,Frumherji - Selfoss,0.4666666666666666
2025-11-08,Glerártorg #1,0.9474298039814814
2025-11-08,Glerártorg #2,0.7999999999999999
2025-11-08,Grandi,0.7916666666666666
2025-11-08,Hafnartorg #1 Inngangur,0.3416666666666666
2025-11-08,Hafnartorg #2 Lengja,0.20833333333333331
2025-11-08,Hafnartorg #3 Greiðsluvél,0.27499999999999997
2025-11-08,Hafnartorg #4 Kubbur,0.20833333333333331
2025-11-08,Hagasmári,0.34776238060185183
2025-11-08,Hæðasmári #1,0.39999999999999997
2025-11-08,Hæðasmári Standur - Portrait,0.23333333333333334
2025-11-08,Höfðabakki #1,0.3683333333333333
2025-11-08,Höfðabakki #2,0.15670535814814815
2025-11-08,Kaplakriki #1,0.7996180705555556
2025-11-08,Kaplakriki #2,0.7289315999537036
2025-11-08,Kaplakriki #3,0.471264933287037
2025-11-08,Litlatún #1,0.6666666666666666
2025-11-08,Lyfjaval - Suðurfell,0.13333333333333333
2025-11-08,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2025-11-08,Njarðarbraut #1,0.3892790442592593
2025-11-08,Njarðarbraut #2,0.36686529171296295
2025-11-08,Selfoss #1,0.5471090626388888
2025-11-08,Selfoss #2,0.3674260413888889
2025-11-08,Smáratorg #1,0.36666666666666664
2025-11-08,Smáratorg #2,0.03333333333333333
2025-11-08,Sæbraut - Holtagarðar,0.13333333333333333
2025-11-08,Sæbraut - Sundaborg,0.3333333333333333
2025-11-08,Vatnsendahvarf #1,0.5683333333333334
2025-11-08,Vestmannaeyjar,0.375
2025-11-08,Vesturlandsvegur #1,0.4366699110648148
2025-11-08,Vesturlandsvegur #2,0.8949699450925925
