date,screen,fill_rate
2026-03-05,Akureyri #1,0.735
2026-03-05,Akureyri #2,0.5627777999999999
2026-03-05,Austurstræti,0.5
2026-03-05,Borgartún,0.7884595082870369
2026-03-05,Breiðholt #1,0.6627778
2026-03-05,Breiðholt #2,0.3553666989814815
2026-03-05,Egilshöll #1,0.8666666666666666
2026-03-05,Egilshöll #2,0.3513307955092593
2026-03-05,Einhella,0.43499999999999994
2026-03-05,Fjarðarhraun,0.13333333333333333
2026-03-05,Frumherji - Reykjanesbær,0.10003333333333334
2026-03-05,Frumherji - Selfoss,0.2
2026-03-05,Glerártorg #1,0.9825826204166666
2026-03-05,Glerártorg #2,0.5944444666666666
2026-03-05,Grandi,0.8834438666666666
2026-03-05,Hafnartorg #1 Inngangur,0.8437500000000001
2026-03-05,Hafnartorg #2 Lengja,0.26041666666666663
2026-03-05,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-03-05,Hafnartorg #4 Kubbur,0.34374999999999994
2026-03-05,Hagasmári,0.2
2026-03-05,Hæðasmári #1,0.2
2026-03-05,Hæðasmári Standur - Portrait,0.3
2026-03-05,Höfðabakki #1,0.41601578620370366
2026-03-05,Höfðabakki #2,0.33546204611111113
2026-03-05,Kaplakriki #1,0.7841487445833333
2026-03-05,Kaplakriki #2,0.8666666666666666
2026-03-05,Kaplakriki #3,0.5028086278240741
2026-03-05,Litlatún #1,0.8023867307870369
2026-03-05,Lyfjaval - Suðurfell,0.13333333333333333
2026-03-05,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-03-05,Njarðarbraut #1,0.7883333333333332
2026-03-05,Njarðarbraut #2,0.45499999999999996
2026-03-05,Selfoss #1,0.9349999999999999
2026-03-05,Selfoss #2,0.6683333333333333
2026-03-05,Smáratorg #1,0.6611111333333333
2026-03-05,Smáratorg #2,0.4333333333333333
2026-03-05,Sæbraut - Holtagarðar,0.13333333333333333
2026-03-05,Sæbraut - Sundaborg,0
2026-03-05,Vatnsendahvarf #1,0
2026-03-05,Vestmannaeyjar,0.4666666666666666
2026-03-05,Vesturlandsvegur #1,0.8273483749537036
2026-03-05,Vesturlandsvegur #2,0.4617910483796297
