date,screen,fill_rate
2026-03-07,Akureyri #1,0.4016666666666666
2026-03-07,Akureyri #2,0.5294444666666666
2026-03-07,Austurstræti,0.5
2026-03-07,Borgartún,0.6179954586574073
2026-03-07,Breiðholt #1,0.3627778
2026-03-07,Breiðholt #2,0.2432791550462963
2026-03-07,Egilshöll #1,0.6
2026-03-07,Egilshöll #2,0.18855099199074074
2026-03-07,Einhella,0.3683333333333333
2026-03-07,Fjarðarhraun,0.2
2026-03-07,Frumherji - Reykjanesbær,0.10003333333333334
2026-03-07,Frumherji - Selfoss,0.2
2026-03-07,Glerártorg #1,0.8135248927314814
2026-03-07,Glerártorg #2,0.5944444666666666
2026-03-07,Grandi,0.8346193999999999
2026-03-07,Hafnartorg #1 Inngangur,0.5104166666666666
2026-03-07,Hafnartorg #2 Lengja,0.26041666666666663
2026-03-07,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-03-07,Hafnartorg #4 Kubbur,0.34374999999999994
2026-03-07,Hagasmári,0.39999999999999997
2026-03-07,Hæðasmári #1,0.26666666666666666
2026-03-07,Hæðasmári Standur - Portrait,0.23333333333333334
2026-03-07,Höfðabakki #1,0.4116124883796296
2026-03-07,Höfðabakki #2,0.26111113333333336
2026-03-07,Kaplakriki #1,0.6804067849074074
2026-03-07,Kaplakriki #2,0.6666666666666666
2026-03-07,Kaplakriki #3,0.3612746137037038
2026-03-07,Litlatún #1,0.594241473287037
2026-03-07,Lyfjaval - Suðurfell,0.13333333333333333
2026-03-07,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-03-07,Njarðarbraut #1,0.6549999999999999
2026-03-07,Njarðarbraut #2,0.5216666666666666
2026-03-07,Selfoss #1,0.7683333333333333
2026-03-07,Selfoss #2,0.635
2026-03-07,Smáratorg #1,0.49444446666666664
2026-03-07,Smáratorg #2,0.3333333333333333
2026-03-07,Sæbraut - Holtagarðar,0.13333333333333333
2026-03-07,Sæbraut - Sundaborg,0
2026-03-07,Vatnsendahvarf #1,0
2026-03-07,Vestmannaeyjar,0.3333333333333333
2026-03-07,Vesturlandsvegur #1,0.756884325324074
2026-03-07,Vesturlandsvegur #2,0.4612746137037037
