date,screen,fill_rate
2026-02-27,Akureyri #1,0.9113290181944445
2026-02-27,Akureyri #2,0.33499999999999996
2026-02-27,Austurstræti,0.5
2026-02-27,Borgartún,0.9827285925925926
2026-02-27,Breiðholt #1,0.9986363332870369
2026-02-27,Breiðholt #2,0.5096623515277777
2026-02-27,Egilshöll #1,0.7429956848611111
2026-02-27,Egilshöll #2,0.3160132410648148
2026-02-27,Einhella,0.3683333333333333
2026-02-27,Fjarðarhraun,0
2026-02-27,Frumherji - Reykjanesbær,0.1667
2026-02-27,Frumherji - Selfoss,0.2
2026-02-27,Glerártorg #1,0.8446623515277778
2026-02-27,Glerártorg #2,0.6096623515277778
2026-02-27,Grandi,0.9693999999999999
2026-02-27,Hafnartorg #1 Inngangur,0.9166666666666667
2026-02-27,Hafnartorg #2 Lengja,0.25
2026-02-27,Hafnartorg #3 Greiðsluvél,0.41666666666666663
2026-02-27,Hafnartorg #4 Kubbur,0.16666666666666666
2026-02-27,Hagasmári,0.5333333333333333
2026-02-27,Hæðasmári #1,0.4666666666666666
2026-02-27,Hæðasmári Standur - Portrait,0.16666666666666666
2026-02-27,Höfðabakki #1,0.5349999999999999
2026-02-27,Höfðabakki #2,0.6096623515277778
2026-02-27,Kaplakriki #1,1
2026-02-27,Kaplakriki #2,0.8333333333333333
2026-02-27,Kaplakriki #3,0.7940422592592593
2026-02-27,Litlatún #1,0.9143198615740741
2026-02-27,Lyfjaval - Suðurfell,0.13333333333333333
2026-02-27,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-02-27,Njarðarbraut #1,0.835
2026-02-27,Njarðarbraut #2,0.4446623515277777
2026-02-27,Selfoss #1,0.835
2026-02-27,Selfoss #2,0.4446623515277777
2026-02-27,Smáratorg #1,0.8333333333333333
2026-02-27,Smáratorg #2,0.26666666666666666
2026-02-27,Sæbraut - Holtagarðar,0.1429956848611111
2026-02-27,Sæbraut - Sundaborg,0
2026-02-27,Vatnsendahvarf #1,0
2026-02-27,Vestmannaeyjar,0.2969696666666667
2026-02-27,Vesturlandsvegur #1,0.9319696666666666
2026-02-27,Vesturlandsvegur #2,0.694008925925926
