date,screen,fill_rate
2026-02-13,Akureyri #1,0.30166666666666664
2026-02-13,Akureyri #2,0.195
2026-02-13,Austurstræti,0.375
2026-02-13,Borgartún,0.48388886666666664
2026-02-13,Breiðholt #1,0.6505555333333333
2026-02-13,Breiðholt #2,0.1
2026-02-13,Egilshöll #1,0.5333333333333333
2026-02-13,Egilshöll #2,0.13333333333333333
2026-02-13,Einhella,0.30166666666666664
2026-02-13,Fjarðarhraun,0
2026-02-13,Frumherji - Reykjanesbær,0.3000333333333333
2026-02-13,Frumherji - Selfoss,0.26666666666666666
2026-02-13,Glerártorg #1,0.6283333333333332
2026-02-13,Glerártorg #2,0.45999999999999996
2026-02-13,Grandi,0.9505555333333332
2026-02-13,Hafnartorg #1 Inngangur,0.41666666666666663
2026-02-13,Hafnartorg #2 Lengja,0.25
2026-02-13,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-02-13,Hafnartorg #4 Kubbur,0.08333333333333333
2026-02-13,Hagasmári,0.26666666666666666
2026-02-13,Hæðasmári #1,0.39999999999999997
2026-02-13,Hæðasmári Standur - Portrait,0.1
2026-02-13,Höfðabakki #1,0.3283333333333333
2026-02-13,Höfðabakki #2,0.2888888666666667
2026-02-13,Kaplakriki #1,0.8163349636574073
2026-02-13,Kaplakriki #2,0.5933333333333333
2026-02-13,Kaplakriki #3,0.26166666666666666
2026-02-13,Litlatún #1,0.5657794303240741
2026-02-13,Lyfjaval - Suðurfell,0.13333333333333333
2026-02-13,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-02-13,Njarðarbraut #1,0.635
2026-02-13,Njarðarbraut #2,0.235
2026-02-13,Selfoss #1,0.4666666666666666
2026-02-13,Selfoss #2,0.3333333333333333
2026-02-13,Smáratorg #1,0.36
2026-02-13,Smáratorg #2,0.2
2026-02-13,Sæbraut - Holtagarðar,0.26666666666666666
2026-02-13,Sæbraut - Sundaborg,0.3155555333333333
2026-02-13,Vatnsendahvarf #1,0
2026-02-13,Vestmannaeyjar,0.25
2026-02-13,Vesturlandsvegur #1,0.7238888666666666
2026-02-13,Vesturlandsvegur #2,0.5016666666666666
