date,screen,fill_rate
2026-02-25,Akureyri #1,0.6705594999074074
2026-02-25,Akureyri #2,0.3683333333333333
2026-02-25,Austurstræti,0.25
2026-02-25,Borgartún,0.7341958332407407
2026-02-25,Breiðholt #1,0.6986363333333333
2026-02-25,Breiðholt #2,0.7688928332407406
2026-02-25,Egilshöll #1,0.5688928332407407
2026-02-25,Egilshöll #2,0.3333333333333333
2026-02-25,Einhella,0.43499999999999994
2026-02-25,Fjarðarhraun,0.06666666666666667
2026-02-25,Frumherji - Reykjanesbær,0.1667
2026-02-25,Frumherji - Selfoss,0.2
2026-02-25,Glerártorg #1,0.837226166574074
2026-02-25,Glerártorg #2,0.502226166574074
2026-02-25,Grandi,1
2026-02-25,Hafnartorg #1 Inngangur,0.41666666666666663
2026-02-25,Hafnartorg #2 Lengja,0.16666666666666666
2026-02-25,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-02-25,Hafnartorg #4 Kubbur,0.08333333333333333
2026-02-25,Hagasmári,0.3333333333333333
2026-02-25,Hæðasmári #1,0.4666666666666666
2026-02-25,Hæðasmári Standur - Portrait,0.1
2026-02-25,Höfðabakki #1,0.4016666666666666
2026-02-25,Höfðabakki #2,0.4355594999074074
2026-02-25,Kaplakriki #1,0.7726363333333333
2026-02-25,Kaplakriki #2,0.9073333333333332
2026-02-25,Kaplakriki #3,0.5778928332407407
2026-02-25,Litlatún #1,0.8355594999074073
2026-02-25,Lyfjaval - Suðurfell,0.13333333333333333
2026-02-25,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-02-25,Njarðarbraut #1,0.6683333333333333
2026-02-25,Njarðarbraut #2,0.5038928332407407
2026-02-25,Selfoss #1,0.5683333333333334
2026-02-25,Selfoss #2,0.4705594999074074
2026-02-25,Smáratorg #1,0.5666666666666667
2026-02-25,Smáratorg #2,0.26666666666666666
2026-02-25,Sæbraut - Holtagarðar,0.23555949990740743
2026-02-25,Sæbraut - Sundaborg,0
2026-02-25,Vatnsendahvarf #1,0
2026-02-25,Vestmannaeyjar,0.2969696666666667
2026-02-25,Vesturlandsvegur #1,0.6726363333333333
2026-02-25,Vesturlandsvegur #2,0.9333252243055554
