date,screen,fill_rate
2026-02-03,Akureyri #1,0.4333333333333333
2026-02-03,Akureyri #2,0.18461539999999999
2026-02-03,Austurstræti,0.25
2026-02-03,Borgartún,0.5179487333333332
2026-02-03,Breiðholt #1,0.31794873333333334
2026-02-03,Breiðholt #2,0.3333333333333333
2026-02-03,Egilshöll #1,0.4666666666666666
2026-02-03,Egilshöll #2,0.2
2026-02-03,Einhella,0.3333333333333333
2026-02-03,Fjarðarhraun,0.2
2026-02-03,Frumherji - Reykjanesbær,0.10003333333333334
2026-02-03,Frumherji - Selfoss,0
2026-02-03,Glerártorg #1,0.6179487333333333
2026-02-03,Glerártorg #2,0.6179487333333333
2026-02-03,Grandi,0.7512820666666666
2026-02-03,Hafnartorg #1 Inngangur,0.25
2026-02-03,Hafnartorg #2 Lengja,0.16666666666666666
2026-02-03,Hafnartorg #3 Greiðsluvél,0.25
2026-02-03,Hafnartorg #4 Kubbur,0.16666666666666666
2026-02-03,Hagasmári,0.2
2026-02-03,Hæðasmári #1,0.4666666666666666
2026-02-03,Hæðasmári Standur - Portrait,0.1
2026-02-03,Höfðabakki #1,0.18461539999999999
2026-02-03,Höfðabakki #2,0.26666666666666666
2026-02-03,Kaplakriki #1,0.7512820666666666
2026-02-03,Kaplakriki #2,0.7512820666666666
2026-02-03,Kaplakriki #3,0.11794873333333333
2026-02-03,Litlatún #1,0.39999999999999997
2026-02-03,Lyfjaval - Suðurfell,0.13333333333333333
2026-02-03,Lyfjaval - Vesturlandsvegur,0.26666666666666666
2026-02-03,Njarðarbraut #1,0.4666666666666666
2026-02-03,Njarðarbraut #2,0.19999999999999998
2026-02-03,Selfoss #1,0.8666666666666666
2026-02-03,Selfoss #2,0.2
2026-02-03,Smáratorg #1,0.31794873333333334
2026-02-03,Smáratorg #2,0.26666666666666666
2026-02-03,Sæbraut - Holtagarðar,0.13333333333333333
2026-02-03,Sæbraut - Sundaborg,0.31794873333333334
2026-02-03,Vatnsendahvarf #1,0
2026-02-03,Vestmannaeyjar,0.3125
2026-02-03,Vesturlandsvegur #1,0.5333333333333333
2026-02-03,Vesturlandsvegur #2,0.4666666666666666
