date,screen,fill_rate
2026-06-30,Akureyri #1,0.23500000000000001
2026-06-30,Akureyri #2,0.20166666666666666
2026-06-30,Austurstræti,0
2026-06-30,Borgartún,0.6196154
2026-06-30,Breiðholt #1,0.30166666666666664
2026-06-30,Breiðholt #2,0.3333333333333333
2026-06-30,Egilshöll #1,0.6
2026-06-30,Egilshöll #2,0.2
2026-06-30,Einhella,0.16833333333333333
2026-06-30,Fjarðarhraun,0.2
2026-06-30,Frumherji - Reykjanesbær,0.10003333333333334
2026-06-30,Frumherji - Selfoss,0.6666666666666666
2026-06-30,Glerártorg #1,0.6016666666666666
2026-06-30,Glerártorg #2,0.3333333333333333
2026-06-30,Grandi,0.8196154
2026-06-30,Hafnartorg #1 Inngangur,0.34374999999999994
2026-06-30,Hafnartorg #2 Lengja,0.26041666666666663
2026-06-30,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-06-30,Hafnartorg #4 Kubbur,0.26041666666666663
2026-06-30,Hagasmári,0.5333333333333333
2026-06-30,Hæðasmári #1,0.26666666666666666
2026-06-30,Hæðasmári Standur - Portrait,0.1
2026-06-30,Höfðabakki #1,0.23500000000000001
2026-06-30,Höfðabakki #2,0.31794873333333334
2026-06-30,Kaplakriki #1,0.5196154
2026-06-30,Kaplakriki #2,0.7333333333333333
2026-06-30,Kaplakriki #3,0.20166666666666666
2026-06-30,Litlatún #1,0.6
2026-06-30,Lyfjaval - Suðurfell,0.13333333333333333
2026-06-30,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-06-30,Njarðarbraut #1,0.4016666666666666
2026-06-30,Njarðarbraut #2,0.335
2026-06-30,Selfoss #1,0.7016666666666667
2026-06-30,Selfoss #2,0.43499999999999994
2026-06-30,Smáratorg #1,0.4333333333333333
2026-06-30,Smáratorg #2,0.1
2026-06-30,Sæbraut - Holtagarðar,0
2026-06-30,Sæbraut - Sundaborg,0
2026-06-30,Vatnsendahvarf #1,0
2026-06-30,Vestmannaeyjar,0.2
2026-06-30,Vesturlandsvegur #1,0.6862820666666667
2026-06-30,Vesturlandsvegur #2,0.23500000000000001
