date,screen,fill_rate
2026-06-14,Akureyri #1,0.5683333333333332
2026-06-14,Akureyri #2,0.5016666666666666
2026-06-14,Austurstræti,0
2026-06-14,Borgartún,0.20166666666666666
2026-06-14,Breiðholt #1,0.30166666666666664
2026-06-14,Breiðholt #2,0.39999999999999997
2026-06-14,Egilshöll #1,0.26666666666666666
2026-06-14,Egilshöll #2,0.13333333333333333
2026-06-14,Einhella,0.23500000000000001
2026-06-14,Fjarðarhraun,0.2
2026-06-14,Frumherji - Reykjanesbær,0.10003333333333334
2026-06-14,Frumherji - Selfoss,0.4666666666666666
2026-06-14,Glerártorg #1,0.6683333333333332
2026-06-14,Glerártorg #2,0.49999999999999994
2026-06-14,Grandi,0.4016666666666666
2026-06-14,Hafnartorg #1 Inngangur,0.59375
2026-06-14,Hafnartorg #2 Lengja,0.34374999999999994
2026-06-14,Hafnartorg #3 Greiðsluvél,0.25
2026-06-14,Hafnartorg #4 Kubbur,0.26041666666666663
2026-06-14,Hagasmári,0.2
2026-06-14,Hæðasmári #1,0.3333333333333333
2026-06-14,Hæðasmári Standur - Portrait,0.1
2026-06-14,Höfðabakki #1,0.3683333333333333
2026-06-14,Höfðabakki #2,0.23333333333333334
2026-06-14,Kaplakriki #1,0.735
2026-06-14,Kaplakriki #2,0.6
2026-06-14,Kaplakriki #3,0.6016666666666667
2026-06-14,Litlatún #1,0.6666666666666666
2026-06-14,Lyfjaval - Suðurfell,0.13333333333333333
2026-06-14,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-06-14,Njarðarbraut #1,0.5683333333333332
2026-06-14,Njarðarbraut #2,0.16833333333333333
2026-06-14,Selfoss #1,0.6016666666666667
2026-06-14,Selfoss #2,0.5683333333333334
2026-06-14,Smáratorg #1,0.5666666666666667
2026-06-14,Smáratorg #2,0.4333333333333333
2026-06-14,Sæbraut - Holtagarðar,0.06666666666666667
2026-06-14,Sæbraut - Sundaborg,0
2026-06-14,Vatnsendahvarf #1,0
2026-06-14,Vestmannaeyjar,0.6666666666666666
2026-06-14,Vesturlandsvegur #1,0.5683333333333334
2026-06-14,Vesturlandsvegur #2,0.735
