date,screen,fill_rate
2026-06-29,Akureyri #1,0.33499999999999996
2026-06-29,Akureyri #2,0.43499999999999994
2026-06-29,Austurstræti,0
2026-06-29,Borgartún,0.9016666666666666
2026-06-29,Breiðholt #1,0.5683333333333334
2026-06-29,Breiðholt #2,0.6
2026-06-29,Egilshöll #1,0.5333333333333333
2026-06-29,Egilshöll #2,0.2
2026-06-29,Einhella,0.23500000000000001
2026-06-29,Fjarðarhraun,0.2
2026-06-29,Frumherji - Reykjanesbær,0.10003333333333334
2026-06-29,Frumherji - Selfoss,0.6666666666666666
2026-06-29,Glerártorg #1,0.6349999999999999
2026-06-29,Glerártorg #2,0.36666666666666664
2026-06-29,Grandi,0.9683333333333333
2026-06-29,Hafnartorg #1 Inngangur,0.42708333333333326
2026-06-29,Hafnartorg #2 Lengja,0.34374999999999994
2026-06-29,Hafnartorg #3 Greiðsluvél,0.25
2026-06-29,Hafnartorg #4 Kubbur,0.26041666666666663
2026-06-29,Hagasmári,0.4666666666666666
2026-06-29,Hæðasmári #1,0.3333333333333333
2026-06-29,Hæðasmári Standur - Portrait,0.1
2026-06-29,Höfðabakki #1,0.5683333333333334
2026-06-29,Höfðabakki #2,0.4666666666666666
2026-06-29,Kaplakriki #1,0.8683333333333333
2026-06-29,Kaplakriki #2,0.8666666666666666
2026-06-29,Kaplakriki #3,0.735
2026-06-29,Litlatún #1,0.9333333333333332
2026-06-29,Lyfjaval - Suðurfell,0.13333333333333333
2026-06-29,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-06-29,Njarðarbraut #1,0.5349999999999999
2026-06-29,Njarðarbraut #2,0.46833333333333327
2026-06-29,Selfoss #1,0.6016666666666667
2026-06-29,Selfoss #2,0.6683333333333333
2026-06-29,Smáratorg #1,0.49999999999999994
2026-06-29,Smáratorg #2,0.16666666666666666
2026-06-29,Sæbraut - Holtagarðar,0.06666666666666667
2026-06-29,Sæbraut - Sundaborg,0
2026-06-29,Vatnsendahvarf #1,0
2026-06-29,Vestmannaeyjar,0.26666666666666666
2026-06-29,Vesturlandsvegur #1,0.7016666666666667
2026-06-29,Vesturlandsvegur #2,0.7683333333333333
