date,screen,fill_rate
2026-06-21,Akureyri #1,0.14611113333333334
2026-06-21,Akureyri #2,0.16833333333333333
2026-06-21,Austurstræti,0
2026-06-21,Borgartún,0.4127778
2026-06-21,Breiðholt #1,0.16833333333333333
2026-06-21,Breiðholt #2,0.13333333333333333
2026-06-21,Egilshöll #1,0.24444446666666667
2026-06-21,Egilshöll #2,0
2026-06-21,Einhella,0.16833333333333333
2026-06-21,Fjarðarhraun,0.2
2026-06-21,Frumherji - Reykjanesbær,0.10003333333333334
2026-06-21,Frumherji - Selfoss,0.6666666666666666
2026-06-21,Glerártorg #1,0.6349999999999999
2026-06-21,Glerártorg #2,0.44444446666666665
2026-06-21,Grandi,0.4127778
2026-06-21,Hafnartorg #1 Inngangur,0.5104166666666666
2026-06-21,Hafnartorg #2 Lengja,0.34374999999999994
2026-06-21,Hafnartorg #3 Greiðsluvél,0.25
2026-06-21,Hafnartorg #4 Kubbur,0.26041666666666663
2026-06-21,Hagasmári,0.2
2026-06-21,Hæðasmári #1,0.26666666666666666
2026-06-21,Hæðasmári Standur - Portrait,0.1
2026-06-21,Höfðabakki #1,0.1016666775462963
2026-06-21,Höfðabakki #2,0.24444446666666667
2026-06-21,Kaplakriki #1,0.5127778
2026-06-21,Kaplakriki #2,0.5333333333333333
2026-06-21,Kaplakriki #3,0.26833333333333337
2026-06-21,Litlatún #1,0.3333333333333333
2026-06-21,Lyfjaval - Suðurfell,0.13333333333333333
2026-06-21,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-06-21,Njarðarbraut #1,0.20166666666666666
2026-06-21,Njarðarbraut #2,0.20166666666666666
2026-06-21,Selfoss #1,0.5794444666666666
2026-06-21,Selfoss #2,0.6683333333333333
2026-06-21,Smáratorg #1,0.36666666666666664
2026-06-21,Smáratorg #2,0.16666666666666666
2026-06-21,Sæbraut - Holtagarðar,0
2026-06-21,Sæbraut - Sundaborg,0
2026-06-21,Vatnsendahvarf #1,0
2026-06-21,Vestmannaeyjar,0.39999999999999997
2026-06-21,Vesturlandsvegur #1,0.5461111333333333
2026-06-21,Vesturlandsvegur #2,0.635
