date,screen,fill_rate
2026-06-10,Akureyri #1,0.7683333333333333
2026-06-10,Akureyri #2,0.26833333333333337
2026-06-10,Austurstræti,0
2026-06-10,Borgartún,0.8627777999999999
2026-06-10,Breiðholt #1,0.6627778
2026-06-10,Breiðholt #2,0.5333333333333333
2026-06-10,Egilshöll #1,0.6666666666666666
2026-06-10,Egilshöll #2,0.13333333333333333
2026-06-10,Einhella,0.23500000000000001
2026-06-10,Fjarðarhraun,0.2
2026-06-10,Frumherji - Reykjanesbær,0.10003333333333334
2026-06-10,Frumherji - Selfoss,0.39999999999999997
2026-06-10,Glerártorg #1,0.9349999999999999
2026-06-10,Glerártorg #2,0.6
2026-06-10,Grandi,0.9683333333333333
2026-06-10,Hafnartorg #1 Inngangur,0.5104166666666666
2026-06-10,Hafnartorg #2 Lengja,0.34374999999999994
2026-06-10,Hafnartorg #3 Greiðsluvél,0.25
2026-06-10,Hafnartorg #4 Kubbur,0.26041666666666663
2026-06-10,Hagasmári,0.5333333333333333
2026-06-10,Hæðasmári #1,0.2
2026-06-10,Hæðasmári Standur - Portrait,0.1
2026-06-10,Höfðabakki #1,0.5016707222222222
2026-06-10,Höfðabakki #2,0.36111113333333333
2026-06-10,Kaplakriki #1,0.9349999999999999
2026-06-10,Kaplakriki #2,0.8666666666666666
2026-06-10,Kaplakriki #3,0.4961111333333333
2026-06-10,Litlatún #1,0.9333333333333332
2026-06-10,Lyfjaval - Suðurfell,0.13333333333333333
2026-06-10,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-06-10,Njarðarbraut #1,0.3683333333333333
2026-06-10,Njarðarbraut #2,0.3683333333333333
2026-06-10,Selfoss #1,0.6683333333333333
2026-06-10,Selfoss #2,0.5349999999999999
2026-06-10,Smáratorg #1,0.36666666666666664
2026-06-10,Smáratorg #2,0.3
2026-06-10,Sæbraut - Holtagarðar,0.2
2026-06-10,Sæbraut - Sundaborg,0
2026-06-10,Vatnsendahvarf #1,0
2026-06-10,Vestmannaeyjar,0.6
2026-06-10,Vesturlandsvegur #1,0.635
2026-06-10,Vesturlandsvegur #2,0.8627777999999999
