date,screen,fill_rate
2026-07-27,Akureyri #1,0.6956060666666667
2026-07-27,Akureyri #2,0.335
2026-07-27,Austurstræti,0
2026-07-27,Borgartún,0.5956060666666666
2026-07-27,Breiðholt #1,0.42893939999999997
2026-07-27,Breiðholt #2,0.26666666666666666
2026-07-27,Egilshöll #1,0.4272727333333333
2026-07-27,Egilshöll #2,0.03333333333333333
2026-07-27,Einhella,0.23500000000000001
2026-07-27,Fjarðarhraun,0.06666666666666667
2026-07-27,Frumherji - Reykjanesbær,0.10003333333333334
2026-07-27,Frumherji - Selfoss,0.6
2026-07-27,Glerártorg #1,0.7349999999999999
2026-07-27,Glerártorg #2,0.5272727333333334
2026-07-27,Grandi,0.6622727333333334
2026-07-27,Hafnartorg #1 Inngangur,0.42708333333333326
2026-07-27,Hafnartorg #2 Lengja,0.34374999999999994
2026-07-27,Hafnartorg #3 Greiðsluvél,0.25
2026-07-27,Hafnartorg #4 Kubbur,0.26041666666666663
2026-07-27,Hagasmári,0.06666666666666667
2026-07-27,Hæðasmári #1,0.39999999999999997
2026-07-27,Hæðasmári Standur - Portrait,0.1
2026-07-27,Höfðabakki #1,0.3683333333333333
2026-07-27,Höfðabakki #2,0.36060606666666667
2026-07-27,Kaplakriki #1,0.5289394
2026-07-27,Kaplakriki #2,0.6222222
2026-07-27,Kaplakriki #3,0.2905555333333334
2026-07-27,Litlatún #1,0.4666666666666666
2026-07-27,Lyfjaval - Suðurfell,0.13333333333333333
2026-07-27,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-07-27,Njarðarbraut #1,0.335
2026-07-27,Njarðarbraut #2,0.3289394
2026-07-27,Selfoss #1,0.39560606666666664
2026-07-27,Selfoss #2,0.6622727333333334
2026-07-27,Smáratorg #1,0.36060606666666667
2026-07-27,Smáratorg #2,0.06666666666666667
2026-07-27,Sæbraut - Holtagarðar,0.06666666666666667
2026-07-27,Sæbraut - Sundaborg,0
2026-07-27,Vatnsendahvarf #1,0
2026-07-27,Vestmannaeyjar,0.2
2026-07-27,Vesturlandsvegur #1,0.3683333333333333
2026-07-27,Vesturlandsvegur #2,0.5622727333333333
