date,screen,fill_rate
2026-07-14,Akureyri #1,0.7794444666666667
2026-07-14,Akureyri #2,0.33499999999999996
2026-07-14,Austurstræti,0
2026-07-14,Borgartún,0.6127778
2026-07-14,Breiðholt #1,0.27944446666666667
2026-07-14,Breiðholt #2,0.4666666666666666
2026-07-14,Egilshöll #1,0.44444446666666665
2026-07-14,Egilshöll #2,0.26666666666666666
2026-07-14,Einhella,0.10166666666666667
2026-07-14,Fjarðarhraun,0.13333333333333333
2026-07-14,Frumherji - Reykjanesbær,0.10003333333333334
2026-07-14,Frumherji - Selfoss,0.6666666666666666
2026-07-14,Glerártorg #1,0.8683333333333333
2026-07-14,Glerártorg #2,0.5444444666666667
2026-07-14,Grandi,0.6794444666666667
2026-07-14,Hafnartorg #1 Inngangur,0.42708333333333326
2026-07-14,Hafnartorg #2 Lengja,0.34374999999999994
2026-07-14,Hafnartorg #3 Greiðsluvél,0.25
2026-07-14,Hafnartorg #4 Kubbur,0.26041666666666663
2026-07-14,Hagasmári,0.3333333333333333
2026-07-14,Hæðasmári #1,0.39999999999999997
2026-07-14,Hæðasmári Standur - Portrait,0.1
2026-07-14,Höfðabakki #1,0.43499999999999994
2026-07-14,Höfðabakki #2,0.5333333333333333
2026-07-14,Kaplakriki #1,0.37944446666666665
2026-07-14,Kaplakriki #2,0.7333333333333333
2026-07-14,Kaplakriki #3,0.26833333333333337
2026-07-14,Litlatún #1,0.4666666666666666
2026-07-14,Lyfjaval - Suðurfell,0.13333333333333333
2026-07-14,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-07-14,Njarðarbraut #1,0.335
2026-07-14,Njarðarbraut #2,0.37944446666666665
2026-07-14,Selfoss #1,0.735
2026-07-14,Selfoss #2,0.6683333333333333
2026-07-14,Smáratorg #1,0.17777779999999999
2026-07-14,Smáratorg #2,0.13333333333333333
2026-07-14,Sæbraut - Holtagarðar,0.06666666666666667
2026-07-14,Sæbraut - Sundaborg,0
2026-07-14,Vatnsendahvarf #1,0
2026-07-14,Vestmannaeyjar,0.26666666666666666
2026-07-14,Vesturlandsvegur #1,0.4127778
2026-07-14,Vesturlandsvegur #2,0.3683333333333333
