date,screen,fill_rate
2026-01-23,Akureyri #1,0.5016666666666666
2026-01-23,Akureyri #2,0.19497359148148147
2026-01-23,Austurstræti,0.5
2026-01-23,Borgartún,0.9196154
2026-01-23,Breiðholt #1,0.9553816666666667
2026-01-23,Breiðholt #2,0.9725744278703703
2026-01-23,Egilshöll #1,0.6
2026-01-23,Egilshöll #2,0.3333333333333333
2026-01-23,Einhella,0.23500000000000001
2026-01-23,Fjarðarhraun,0.26666666666666666
2026-01-23,Frumherji - Reykjanesbær,0.10003333333333334
2026-01-23,Frumherji - Selfoss,0.13333333333333333
2026-01-23,Glerártorg #1,0.8642434779166667
2026-01-23,Glerártorg #2,0.26666666666666666
2026-01-23,Grandi,0.9795889775925926
2026-01-23,Hafnartorg #1 Inngangur,0.49999999999999994
2026-01-23,Hafnartorg #2 Lengja,0.25
2026-01-23,Hafnartorg #3 Greiðsluvél,0.25
2026-01-23,Hafnartorg #4 Kubbur,0.25
2026-01-23,Hagasmári,0.6
2026-01-23,Hæðasmári #1,0.4283333333333333
2026-01-23,Hæðasmári Standur - Portrait,0.1
2026-01-23,Höfðabakki #1,0.835
2026-01-23,Höfðabakki #2,0.4179487333333333
2026-01-23,Kaplakriki #1,0.988713310462963
2026-01-23,Kaplakriki #2,0.6
2026-01-23,Kaplakriki #3,0.7283069248148148
2026-01-23,Litlatún #1,0.7999999999999999
2026-01-23,Lyfjaval - Suðurfell,0.22833333333333333
2026-01-23,Lyfjaval - Vesturlandsvegur,0.22833333333333333
2026-01-23,Njarðarbraut #1,0.5349999999999999
2026-01-23,Njarðarbraut #2,0.5349999999999999
2026-01-23,Selfoss #1,0.8333333333333333
2026-01-23,Selfoss #2,0.36666666666666664
2026-01-23,Smáratorg #1,0.5333333333333333
2026-01-23,Smáratorg #2,0.16666666666666666
2026-01-23,Sæbraut - Holtagarðar,0.13333333333333333
2026-01-23,Sæbraut - Sundaborg,0.5512820666666666
2026-01-23,Vatnsendahvarf #1,0
2026-01-23,Vestmannaeyjar,0.25
2026-01-23,Vesturlandsvegur #1,0.9009224668981481
2026-01-23,Vesturlandsvegur #2,0.43499999999999994
