date,screen,fill_rate
2026-01-20,Akureyri #1,0.5349999999999999
2026-01-20,Akureyri #2,0.26833333333333337
2026-01-20,Austurstræti,0.25
2026-01-20,Borgartún,0.46833333333333327
2026-01-20,Breiðholt #1,0.6683333333333333
2026-01-20,Breiðholt #2,0.7040847971296296
2026-01-20,Egilshöll #1,0.7333333333333333
2026-01-20,Egilshöll #2,0.3333333333333333
2026-01-20,Einhella,0.23500000000000001
2026-01-20,Fjarðarhraun,0.26666666666666666
2026-01-20,Frumherji - Reykjanesbær,0.10003333333333334
2026-01-20,Frumherji - Selfoss,0.06666666666666667
2026-01-20,Glerártorg #1,0.6390847971296296
2026-01-20,Glerártorg #2,0.4666666666666666
2026-01-20,Grandi,0.6016666666666667
2026-01-20,Hafnartorg #1 Inngangur,0.25
2026-01-20,Hafnartorg #2 Lengja,0.16666666666666666
2026-01-20,Hafnartorg #3 Greiðsluvél,0.16666666666666666
2026-01-20,Hafnartorg #4 Kubbur,0.16666666666666666
2026-01-20,Hagasmári,0.3333333333333333
2026-01-20,Hæðasmári #1,0.6283333333333333
2026-01-20,Hæðasmári Standur - Portrait,0.03333333333333333
2026-01-20,Höfðabakki #1,0.7057514637962963
2026-01-20,Höfðabakki #2,0.16666666666666666
2026-01-20,Kaplakriki #1,0.8390847971296296
2026-01-20,Kaplakriki #2,0.6666666666666666
2026-01-20,Kaplakriki #3,0.6016666666666667
2026-01-20,Litlatún #1,0.5040847971296296
2026-01-20,Lyfjaval - Suðurfell,0.22833333333333333
2026-01-20,Lyfjaval - Vesturlandsvegur,0.22833333333333333
2026-01-20,Njarðarbraut #1,0.5349999999999999
2026-01-20,Njarðarbraut #2,0.335
2026-01-20,Selfoss #1,0.7
2026-01-20,Selfoss #2,0.6040847971296296
2026-01-20,Smáratorg #1,0.39999999999999997
2026-01-20,Smáratorg #2,0.16666666666666666
2026-01-20,Sæbraut - Holtagarðar,0.13333333333333333
2026-01-20,Sæbraut - Sundaborg,0.3
2026-01-20,Vatnsendahvarf #1,0
2026-01-20,Vestmannaeyjar,0.25
2026-01-20,Vesturlandsvegur #1,0.672418130462963
2026-01-20,Vesturlandsvegur #2,0.5683333333333334
