date,screen,fill_rate
2026-01-31,Akureyri #1,0.3683333333333333
2026-01-31,Akureyri #2,0.24611113333333332
2026-01-31,Austurstræti,0.375
2026-01-31,Borgartún,0.4127778
2026-01-31,Breiðholt #1,0.5794444666666666
2026-01-31,Breiðholt #2,0.4333333333333333
2026-01-31,Egilshöll #1,0.7333333333333333
2026-01-31,Egilshöll #2,0.3333333333333333
2026-01-31,Einhella,0.30166666666666664
2026-01-31,Fjarðarhraun,0.26666666666666666
2026-01-31,Frumherji - Reykjanesbær,0.10003333333333334
2026-01-31,Frumherji - Selfoss,0.13333333333333333
2026-01-31,Glerártorg #1,0.6127777999999999
2026-01-31,Glerártorg #2,0.4111111333333333
2026-01-31,Grandi,0.6794444666666667
2026-01-31,Hafnartorg #1 Inngangur,0.5833333333333333
2026-01-31,Hafnartorg #2 Lengja,0.25
2026-01-31,Hafnartorg #3 Greiðsluvél,0.25
2026-01-31,Hafnartorg #4 Kubbur,0.16666666666666666
2026-01-31,Hagasmári,0.2
2026-01-31,Hæðasmári #1,0.4283333333333333
2026-01-31,Hæðasmári Standur - Portrait,0.03333333333333333
2026-01-31,Höfðabakki #1,0.5127778
2026-01-31,Höfðabakki #2,0.36666666666666664
2026-01-31,Kaplakriki #1,0.7715672431944445
2026-01-31,Kaplakriki #2,0.9333333333333332
2026-01-31,Kaplakriki #3,0.4794444666666666
2026-01-31,Litlatún #1,0.6666666666666666
2026-01-31,Lyfjaval - Suðurfell,0.22833333333333333
2026-01-31,Lyfjaval - Vesturlandsvegur,0.22833333333333333
2026-01-31,Njarðarbraut #1,0.5016666666666666
2026-01-31,Njarðarbraut #2,0.43499999999999994
2026-01-31,Selfoss #1,0.7999999999999999
2026-01-31,Selfoss #2,0.4167562223148148
2026-01-31,Smáratorg #1,0.4111111333333333
2026-01-31,Smáratorg #2,0.23333333333333334
2026-01-31,Sæbraut - Holtagarðar,0.06666666666666667
2026-01-31,Sæbraut - Sundaborg,0.44444446666666665
2026-01-31,Vatnsendahvarf #1,0
2026-01-31,Vestmannaeyjar,0.25
2026-01-31,Vesturlandsvegur #1,0.7937894431944444
2026-01-31,Vesturlandsvegur #2,0.5016666666666666
