date,screen,fill_rate
2026-08-28,Akureyri #1,0.8016666666666666
2026-08-28,Akureyri #2,0.46833333333333327
2026-08-28,Austurstræti,0.25
2026-08-28,Borgartún,0.8306522
2026-08-28,Breiðholt #1,0.6306522
2026-08-28,Breiðholt #2,0.6333333333333333
2026-08-28,Egilshöll #1,0.8623188666666666
2026-08-28,Egilshöll #2,0.43333333333333335
2026-08-28,Einhella,0.5683333333333334
2026-08-28,Fjarðarhraun,0.4333333333333333
2026-08-28,Frumherji - Reykjanesbær,0.10003333333333334
2026-08-28,Frumherji - Selfoss,0.49999999999999994
2026-08-28,Glerártorg #1,0.9683333333333333
2026-08-28,Glerártorg #2,0.8956521999999999
2026-08-28,Grandi,0.9349999999999999
2026-08-28,Hafnartorg #1 Inngangur,0.59375
2026-08-28,Hafnartorg #2 Lengja,0.42708333333333326
2026-08-28,Hafnartorg #3 Greiðsluvél,0.3333333333333333
2026-08-28,Hafnartorg #4 Kubbur,0.34374999999999994
2026-08-28,Hagasmári,0.5666666666666667
2026-08-28,Hæðasmári #1,0.6
2026-08-28,Hæðasmári Standur - Portrait,0.1
2026-08-28,Höfðabakki #1,0.8016666666666666
2026-08-28,Höfðabakki #2,0.8623188666666666
2026-08-28,Kaplakriki #1,0.7639855333333333
2026-08-28,Kaplakriki #2,0.9666666666666666
2026-08-28,Kaplakriki #3,0.9349999999999999
2026-08-28,Litlatún #1,0.7666666666666666
2026-08-28,Lyfjaval - Suðurfell,0.13333333333333333
2026-08-28,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-08-28,Njarðarbraut #1,0.835
2026-08-28,Njarðarbraut #2,0.7683333333333333
2026-08-28,Selfoss #1,0.9683333333333333
2026-08-28,Selfoss #2,0.5683333333333332
2026-08-28,Smáratorg #1,0.7289855333333333
2026-08-28,Smáratorg #2,0.3
2026-08-28,Sæbraut - Holtagarðar,0.6333333333333333
2026-08-28,Sæbraut - Sundaborg,0
2026-08-28,Vatnsendahvarf #1,0
2026-08-28,Vestmannaeyjar,0.5666666666666667
2026-08-28,Vesturlandsvegur #1,0.9973188666666666
2026-08-28,Vesturlandsvegur #2,0.9238888666203703
